Aviso;Clase de aviso;Ubicac.técnica;Denominación;Descripción;Fecha de aviso;Hora del aviso;Código averia;TextoCódProblem;Falla de Equipo;Repercusión;Inicio avería;Hora in.avería;Fin de avería;Hora fin avería;Duración falla;Cód.parte obj.;TextoCódPartObj;Causas avería;Txt. cód. mot.;Status sistema;Status usuario;Orden;Fecha de cierre;Ce.emplazam.
10012737;M2;COL-PC-FLEX-FL3110A;Llenadora y formadora A de empaques;Desmontar sin fin;19/11/2020;12:36:00;PMS;Problemas menores de servicio;;1;19/11/2020;12:36:00 p. m.;19/11/2020;3:00:00 p. m.;0,00;TSF;Tornillo sin fin;DES;Deterioro esperado;METR ORAS;CREA;10030512;;CEGS
10012739;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Calibracion de Balanza Garvens;19/11/2020;12:39:40;FOP;Falsa operación;;2;19/11/2020;12:39:40 p. m.;19/11/2020;1:30:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10030514;;CEGS
10012738;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;Desmontar Sin Fin;19/11/2020;12:38:20;PMS;Problemas menores de servicio;;1;19/11/2020;12:38:20 p. m.;19/11/2020;3:00:00 p. m.;0,00;TSF;Tornillo sin fin;DES;Deterioro esperado;METR ORAS;CREA;10030513;;CEGS
10012740;M2;COL-PC-FLEX-Z3111B;Rechazador B de producto no conforme;Calibracion balanza Garvens;19/11/2020;12:41:10;FOP;Falsa operación;;2;19/11/2020;12:41:10 p. m.;19/11/2020;1:30:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10030515;;CEGS
10012744;M2;PAR-MS-EMPA-FL1310B;Llenadora B de producto 80/90gr (sachet);MAQUINA NO REHABILITA;19/11/2020;18:49:38;ZOT;Otro;X;3;19/11/2020;4:00:00 p. m.;19/11/2020;6:00:00 p. m.;2,00;CLD;Cableado;CDE;Causa desconocida;METR ORAS;CREA;10030453;;CEPF
10012729;M2;DAL-QN-RALM-LT2150A;Transmisor de nivel silo 1 leche S2150A;fuga externa;18/11/2020;2:30:23;PMS;Problemas menores de servicio;;1;18/11/2020;2:30:23 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10030450;;CEGD
10012735;M2;DAL-QN-COAG-P2422;Bomba 2 descarga tina coagulac. (CO-07);Fuga de agua;18/11/2020;17:13:44;FEX;Fuga externa;;1;18/11/2020;5:13:44 p. m.;;12:00:00 a. m.;0,00;SEL;Sello;DSL;Desgaste sello de eje;METR ORAS;CREA;10030547;;CEGD
10012730;M2;COL-AX-EDIF-ED8005;Galpón mezclas en seco;Area oscura requiere alumbrado;18/11/2020;13:48:41;FIL;Falla de iluminación;;1;18/11/2020;1:48:41 p. m.;18/11/2020;5:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030483;;CEGS
10012733;M2;COL-PC-FLEX-CY3111A3;Transportador 3 salida llenadora FL3110A;Motor recalentado;18/11/2020;13:54:56;ROC;Roce;X;3;18/11/2020;1:54:56 p. m.;18/11/2020;3:30:00 p. m.;1,58;CAD;Cadena;DES;Deterioro esperado;METR ORAS;CREA;10030509;;CEGS
10012732;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Calibracion de balanza garvens;18/11/2020;13:53:32;FOP;Falsa operación;;2;18/11/2020;1:53:32 p. m.;18/11/2020;2:30:00 p. m.;0,00;CCA;Celda de carga;CDE;Causa desconocida;METR ORAS;CREA;10030508;;CEGS
10012734;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;Ajuste de fotocelula;18/11/2020;13:57:54;PSI;Problema de sincronización;;1;18/11/2020;1:57:54 p. m.;18/11/2020;3:00:00 p. m.;0,00;CMO;Control y monitoreo;CCO;Causas combinadas;METR ORAS;CREA;10030510;;CEGS
10012731;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Corto circuito en mordaza vertical;18/11/2020;13:51:49;PDS;Problemas de sellado;;2;18/11/2020;1:51:49 p. m.;18/11/2020;2:30:00 p. m.;0,00;RSI;Resistencia;CCO;Causas combinadas;METR ORAS;CREA;10030507;;CEGS
10012724;M2;DAL-QP-PPRE-PM1141;Motor bomba transf. pulmón a fund. P1141;CORTO CIRCUITO EN LA BOMBA;17/11/2020;1:10:05;NAS;No arranca bajo solicitud;X;3;16/11/2020;9:00:00 p. m.;16/11/2020;10:00:00 p. m.;1,00;CLD;Cableado;CDE;Causa desconocida;METR ORAS;CREA;10030400;;CEGD
10012725;M2;DAL-QP-PPRE-FD1150B;Fundidora de queso 500lb (Cocina);FUGA DE VAPOR;17/11/2020;1:12:47;FEX;Fuga externa;;2;17/11/2020;1:12:47 a. m.;;12:00:00 a. m.;0,00;TUB;Tubería;DES;Deterioro esperado;METR ORAS;CREA;10030401;;CEGD
10012723;M2;DAL-QP-ENVA-CYM1210A2;Motor transp. llenadora vasos CY1210A2;MOTOR QUEMADO;17/11/2020;1:07:25;NAS;No arranca bajo solicitud;X;3;17/11/2020;1:07:25 a. m.;17/11/2020;10:30:00 a. m.;9,38;EST;Estator;ZOT;Otra;METR ORAS;CREA;10030404;;CEGD
10012728;M2;COL-P1-EVAP-HG1370;Homogeneizador de materia prima;Fuga de aceite en tuberia del homogeneiz;17/11/2020;16:55:01;BNA;Bajo nivel de aceite;;1;17/11/2020;4:55:01 p. m.;18/11/2020;6:00:00 p. m.;0,00;FLU;Filtro de lubricante;CCO;Causas combinadas;METR ORAS;CREA;10030442;;CEGS
10012719;M2;DAL-SV-ELEC;Sistema Eléctrico;rotura de palanca;16/11/2020;11:10:29;DES;Deficiencia estructural;;1;16/11/2020;11:10:29 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030394;;CEGD
10012717;M2;DAL-SV-STAP;Sistema de Tratamiento de Agua Potable;activar bomba dosificadora pozo;16/11/2020;9:15:38;ZOT;Otro síntoma;;1;16/11/2020;9:15:38 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10030395;;CEGD
10012718;M2;DAL-QP-EMPA-Z1360;Envolvedor de cajas (Guillotina);FALLA EN LA GUILLOTINA;16/11/2020;10:10:04;ZOT;Otro síntoma;X;2;16/11/2020;10:10:04 a. m.;16/11/2020;12:00:00 p. m.;1,83;CBL;Cable;CCO;Causas combinadas;METR ORAS;CREA;10030397;;CEGD
10012721;M2;DAL-QN-COAG-T2470;Tanque de balance agua caliente;Controlador de Temperatura;16/11/2020;14:49:34;PME;Problema de medición;;;16/11/2020;2:49:34 p. m.;;12:00:00 a. m.;0,00;ZNA;No aplica;CDE;Causa desconocida;METR ORAS;CREA;10030546;;CEGD
10012715;M2;DAL-SV-SREF-BLM9410B2;Motor ventilador 2 condensad. amoníaco B;ausiliar del condesador b;16/11/2020;8:33:42;DES;Deficiencia estructural;;1;16/11/2020;8:33:42 a. m.;;12:00:00 a. m.;0,00;TCO;Terminal / Conexión;CCO;Causas combinadas;METR ORAS;CREA;10030449;;CEGD
10012720;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Cambio de correas en Raumak B;16/11/2020;13:40:54;CRO;Cinta rota / deteriorada;;3;16/11/2020;1:40:54 p. m.;16/11/2020;2:00:00 p. m.;0,00;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA;10030396;;CEGS
10012716;M2;COL-AX-AUTO-X8007;Montacarga llenaje/embalaje;Completar nivel de aceite-Montacargas 7;16/11/2020;9:04:51;BNA;Bajo nivel de aceite;;2;16/11/2020;9:04:51 a. m.;16/11/2020;10:00:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10030390;;CEGS
10012713;M2;DAL-SV-LIMP-NV97015;Vál. sum. L1 UDF1-UDF2-UDF3 (bombas);Valvula no apertura en automatico;15/11/2020;19:53:23;FAD;Falla para abrir en demanda;X;1;15/11/2020;7:53:23 p. m.;;12:00:00 a. m.;0,00;ACT;Actuador;ASU;Actuador sucio;METR ORAS;CREA;10030409;;CEGD
10012714;M2;DAL-SV-LIMP-NV97043;Vál. sum. L1 línea cuajada tina coag A-E;valvula manual;15/11/2020;23:03:04;FAD;Falla para abrir en demanda;X;1;15/11/2020;11:03:04 p. m.;;12:00:00 a. m.;0,00;ACT;Actuador;ASU;Actuador sucio;METR ORAS;CREA;10030410;;CEGD
10012710;M2;DAL-QP-ENVA-FL1210A;Llenadora de vasos;RUPTURA DE CORREA DE TORNILLO SINFIN;13/11/2020;16:04:11;TDT;Trancamiento del tornillo sin fin;X;3;13/11/2020;4:04:11 p. m.;13/11/2020;4:35:00 p. m.;0,51;COR;Correa;ZOT;Otro;METR ORAS;CREA;10030389;;CEGD
10012704;M2;DAL-QP-ENVA-CY1210A1;Transp. de volteador a llenadora FL1210A;FUGA DE ACEITE Y RUIDO EN MOTOR;13/11/2020;8:50:45;RUI;Ruido anormal;;;13/11/2020;8:50:45 a. m.;;12:00:00 a. m.;0,00;ROD;Rodamiento;DSL;Desgaste sello de eje;METR ORAS;CREA;10030361;;CEGD
10012711;M2;COL-PC-FLEX-Z3120B;Agrupador enfardador B;Instalación de cinta termica y cuchilla.;13/11/2020;16:37:13;CRO;Cinta rota / deteriorada;;2;13/11/2020;4:37:13 p. m.;13/11/2020;5:30:00 p. m.;0,00;CTE;Cinta térmica;DES;Deterioro esperado;METR ORAS;CREA;10030403;;CEGS
10012707;M2;COL-P2-EVAP-HG2160;Homogeneizador de materia prima;"Reparar abrazdera de 4"" homogeneizador";13/11/2020;9:31:36;FEX;Fuga externa;;1;13/11/2020;9:31:36 a. m.;13/11/2020;12:00:00 p. m.;0,00;VAL;Válvula;CCO;Causas combinadas;METR ORAS;CREA;10030402;;CEGS
10012703;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Cambio de resistencia trasera Raumak A.;13/11/2020;8:50:41;PDS;Problemas de sellado;X;3;13/11/2020;8:50:41 a. m.;13/11/2020;9:30:00 a. m.;0,66;RSI;Resistencia;CCO;Causas combinadas;METR ORAS;CREA;10030387;;CEGS
10012705;M2;COL-SV-STAP-PM9520A;Motor de bomba P9520A;MOTOR QUEMADO REQUIERE REBOBINAR;13/11/2020;9:09:14;SCA;Sobrecalentamiento;X;1;12/11/2020;3:00:00 p. m.;;12:00:00 a. m.;0,00;EST;Estator;CDE;Causa desconocida;METR ORAS;CREA;10030386;;CEGS
10012706;M2;COL-SV-STAP-PM9520B;Motor de bomba P9520B;MOTOR QUEMADO REQUIERE REBOBINAR;13/11/2020;9:10:58;NAS;No arranca bajo solicitud;X;1;12/11/2020;3:00:00 p. m.;20/11/2020;3:00:00 p. m.;192,00;EST;Estator;CDE;Causa desconocida;METR ORAS;CREA;10030388;;CEGS
10012693;M2;DAL-QN-EMPA;Empacado;No hay donde colocar;12/11/2020;7:39:14;ZOT;Otro síntoma;;1;12/11/2020;7:39:14 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10030353;;CEGD
10012692;M2;DAL-QN-EMPA-UPS2501;UPS codificadora impresora de barras;No funciona;12/11/2020;7:35:49;FSV;Falla en la salida de voltaje;;1;12/11/2020;7:35:49 a. m.;;12:00:00 a. m.;0,00;BBA;Banco de baterías;CDE;Causa desconocida;METR ORAS;CREA;10030355;;CEGD
10012688;M2;DAL-SV-LIMP-NV97067;Vál. sum. L1 a torre formadora Z2450 A/B;Manguera rota;12/11/2020;4:38:36;FAD;Falla para abrir en demanda;X;;12/11/2020;4:38:36 a. m.;12/11/2020;7:00:00 p. m.;14,36;CVA;Cuerpo de la válvula;ZOT;Otra;METR ORAS;CREA;10030347;;CEGD
10012689;M2;DAL-QP-ENVA-TP1220;Tapadora de vasos;FALLA EN LA TAPADORA;12/11/2020;5:51:41;VST;Vasos sin tapa;X;3;12/11/2020;2:18:00 a. m.;12/11/2020;6:00:00 a. m.;3,70;ZOT;Otro;TFE;Tapa fuera de especificación;METR ORAS;CREA;10030348;;CEGD
10012699;M2;DAL-QN-COAG-NV2420A;Válvula descarga tina coagulación Q2420A;Valvula no esta en sitio;12/11/2020;15:09:15;ZOT;Otro síntoma;X;1;26/03/2020;3:09:15 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10030405;;CEGD
10012700;M2;DAL-QN-COAG-NV2420B;Válvula descarga tina coagulación Q2420B;acondicionamiento;12/11/2020;15:12:08;FAD;Falla para abrir en demanda;;1;12/11/2020;3:12:08 p. m.;;12:00:00 a. m.;0,00;CVA;Cuerpo de la válvula;OIA;Operación incorrecta del actuador;METR ORAS;CREA;10030399;;CEGD
10012701;M2;DAL-QN-COAG-NV2420C;Válvula descarga tina coagulación Q2420C;entrada de aire manual;12/11/2020;15:18:57;FFA;Falla de la función automática;;1;12/11/2020;3:18:57 p. m.;;12:00:00 a. m.;0,00;CVA;Cuerpo de la válvula;PIC;Posición incorrecta de cuerpo de válvula;METR ORAS;CREA;10030415;;CEGD
10012702;M2;DAL-QN-COAG-NV2420E1;Válvula 1 de descarga tina coag. Q2420E;Corrosion;12/11/2020;15:24:04;DES;Deficiencia estructural;;1;12/11/2020;3:24:04 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10030398;;CEGD
10012695;M2;DAL-QN-COAG-PM2450A;Motor de bomba de vacío de torre Z2450A;acondicionamiento;12/11/2020;14:39:58;DES;Deficiencia estructural;;1;12/11/2020;2:39:58 p. m.;;12:00:00 a. m.;0,00;TCO;Terminal / Conexión;CDE;Causa desconocida;METR ORAS;CREA;10030544;;CEGD
10012697;M2;DAL-QN-COAG-P2460;Bomba de vacío de empacadora PK2460;Fuga de aceite;12/11/2020;14:50:12;FEX;Fuga externa;;1;12/11/2020;2:50:12 p. m.;;12:00:00 a. m.;0,00;CAR;Carcasa;CDE;Causa desconocida;METR ORAS;CREA;10030545;;CEGD
10012698;M2;DAL-QN-COAG-PM2470;Motor bomba de descarga agua caliente;No enciende;12/11/2020;14:54:01;NAS;No arranca bajo solicitud;X;1;12/11/2020;2:54:01 p. m.;16/11/2020;9:00:00 a. m.;90,10;TCO;Terminal / Conexión;SPR;Sobrecarga de producto;METR ORAS;CREA;10030385;;CEGD
10012694;M2;COL-MQ-MENV-CY5102;Transport. latas a llenadora (elevador);Reparar rodillo de transportador entrada;12/11/2020;10:48:22;CRE;Cinta resbala;;2;12/11/2020;10:48:22 a. m.;12/11/2020;3:00:00 p. m.;0,00;EJE;Eje;CCO;Causas combinadas;METR ORAS;CREA;10030363;;CEGS
10012690;M2;COL-P1-SECA-CYM1442;Motor de transportador CY1442;Motor quemado reemplazar bobina;12/11/2020;7:12:32;TRA;Trancamiento;X;3;12/11/2020;7:12:32 a. m.;12/11/2020;3:00:00 p. m.;7,79;EST;Estator;EOP;Error operacional;METR ORAS;CREA;10030357;;CEGS
10012691;M2;COL-SV-ACOM-K9300B;Compresor B de aire;Completar nivel de aceite-Comp.Aire B;12/11/2020;8:32:14;FEX;Fuga externa;;2;12/11/2020;7:00:00 a. m.;12/11/2020;9:00:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10030350;;CEGS
10012671;M2;DAL-QN-RALM-LT2150A;Transmisor de nivel silo 1 leche S2150A;no indica nivel real. #1;11/11/2020;5:47:24;SIN;Salida inestable;X;2;11/11/2020;5:47:24 a. m.;11/11/2020;10:30:00 a. m.;4,71;TEL;Tarjeta electrónica;CDE;Causa desconocida;METR ORAS;CREA;10030341;;CEGD
10012672;M2;DAL-QN-RALM-LT2170A;Transmisor de nivel silo 7 crema S2170A;no indica nivel real. #7;11/11/2020;5:50:40;SIN;Salida inestable;X;2;11/11/2020;5:50:40 a. m.;11/11/2020;10:00:00 a. m.;4,16;TEL;Tarjeta electrónica;CCO;Causas combinadas;METR ORAS;CREA;10030340;;CEGD
10012674;M2;DAL-QP-PPRE;Pesaje y Preparación;FUGA DE VAPOR;11/11/2020;5:54:05;FEX;Fuga externa;;2;11/11/2020;3:35:00 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030329;;CEGD
10012673;M2;DAL-QP-PPRE;Pesaje y Preparación;FUGA DE VAPOR;11/11/2020;5:48:56;FEX;Fuga externa;;2;11/11/2020;1:30:00 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030329;;CEGD
10012681;M2;DAL-SV-STAP;Sistema de Tratamiento de Agua Potable;reemplazo filtro tanque  agua caldera c;11/11/2020;11:08:03;ZOT;Otro síntoma;;1;11/11/2020;11:08:03 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030338;;CEGD
10012677;M2;DAL-QP-ENVA-CY1210A1;Transp. de volteador a llenadora FL1210A;Fuga de aceite;11/11/2020;10:02:53;ZOT;Otro síntoma;;1;11/11/2020;10:02:53 a. m.;;12:00:00 a. m.;0,00;CEN;Caja de engranajes;DSL;Desgaste sello de eje;METR ORAS;CREA;10030361;;CEGD
10012678;M2;DAL-QP-EMPA-CY1300;Transportador túnel enfriamiento Z1300;Ruido en motor;11/11/2020;10:15:11;RUI;Ruido anormal;;1;11/11/2020;10:15:11 a. m.;;12:00:00 a. m.;0,00;CEN;Caja de engranajes;CDE;Causa desconocida;METR ORAS;CREA;10030360;;CEGD
10012687;M2;DAL-QP-EMPA-HN1341C;Horno C de retracción de etiqueta;FALLA HORNO C;11/11/2020;23:29:41;ITC;Insuficiencia de transferencia de calor;X;2;11/11/2020;8:15:00 p. m.;11/11/2020;8:50:00 p. m.;0,58;ATR;Aislamiento térmico;DES;Deterioro esperado;METR ORAS;CREA;10030346;;CEGD
10012684;M2;DAL-QN-COAG-A2420B;Liras agitación/corte tina coag. Q2420B;fuga de aceite;11/11/2020;15:52:44;FEX;Fuga externa;;1;11/11/2020;3:52:44 p. m.;;12:00:00 a. m.;0,00;EJE;Eje;DSL;Desgaste sello de eje;METR ORAS;CREA;10030358;;CEGD
10012685;M2;DAL-QN-COAG-AM2440C;Motor liras agitación/corte tina term. C;Falla en los selectores;11/11/2020;15:57:43;PMS;Problemas menores de servicio;;1;11/11/2020;3:57:43 p. m.;;12:00:00 a. m.;0,00;PBU;Push button;DES;Deterioro esperado;METR ORAS;CREA;10030356;;CEGD
10012683;M2;DAL-QN-COAG-PK2460;Empacadora de vacío;No sella al vacio;11/11/2020;15:23:52;FFD;Falla de la función bajo demanda;X;2;11/11/2020;2:45:00 p. m.;11/11/2020;3:30:00 p. m.;0,75;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030342;;CEGD
10012680;M2;DAL-SV-SREF-PM9410B;Motor bomba recirc. condensad. evapor. B;reemplazo cableado bomba recirculacion;11/11/2020;10:59:01;ZOT;Otro síntoma;;1;11/11/2020;10:59:01 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030337;;CEGD
10012679;M2;DAL-QN-EMPA-CY2500B;Cinta transportadora entrada cortadora B;NO REALIZA SU FUNCION ADECUADAMENTE;11/11/2020;9:28:21;ROC;Roce;;2;11/11/2020;9:28:21 a. m.;;12:00:00 a. m.;0,00;GUI;Guía;CDE;Causa desconocida;METR ORAS;CREA;10030336;;CEGD
10012682;M2;COL-P1-RALM-S1130A;Silo 1 almacenamiento de leche;Soldar tuerca de la tapa del silo #01;11/11/2020;11:34:05;FEX;Fuga externa;;1;11/11/2020;11:34:05 a. m.;11/11/2020;3:00:00 p. m.;0,00;CNX;Conexión;CCO;Causas combinadas;METR ORAS;CREA;10030381;;CEGS
10012676;M2;PAR-AX-EPOR-CD8300;Reseñador / codificador (Hitachi);MAGNETO ROTO- FALLA TAPA ABIERTA;11/11/2020;9:10:53;ZOT;Otro síntoma;X;1;10/10/2020;4:00:00 p. m.;11/11/2020;8:30:00 a. m.;760,50;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA RTEM;10030330;;CEPF
10012675;M3;DAL-QN-COAG-PK2460;Empacadora de vacío;Empacadora Vacio;11/11/2020;8:56:26;ZOT;Otro síntoma;;1;11/11/2020;9:00:28 a. m.;11/11/2020;10:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;MEAB;CREA TOPE;;;CEGD
10012665;M2;DAL-QN-COAG-TV2470;Válvula vapor de tanque de agua caliente;No inyeccta vapor;10/11/2020;11:13:31;FFA;Falla de la función automática;X;;10/11/2020;11:13:31 a. m.;16/11/2020;3:00:00 p. m.;147,77;CVA;Cuerpo de la válvula;PIC;Posición incorrecta de cuerpo de válvula;METR ORAS;CREA;10030365;;CEGD
10012658;M2;DAL-QN-MEZC-D2200;Tanque de mezclas (Multimixer) (M3);Trampa vapor no funciona correctamente;10/11/2020;2:22:52;FEX;Fuga externa;;2;10/11/2020;2:22:52 a. m.;;12:00:00 a. m.;0,00;REC;Recubrimiento;DES;Deterioro esperado;METR ORAS;CREA;10030325;;CEGD
10012659;M2;DAL-QN-MEZC-D2210;Tanque procesador de mezclas (M7);fuga de vapor parte inferior;10/11/2020;2:29:56;FEX;Fuga externa;;2;10/11/2020;2:29:56 a. m.;;12:00:00 a. m.;0,00;REV;Revestimiento;DES;Deterioro esperado;METR ORAS;CREA;10030322;;CEGD
10012664;M2;DAL-QN-PAST-M2320;Máquina centrífuga descremadora;Falla electrica;10/11/2020;11:11:39;NAS;No arranca bajo solicitud;X;;10/11/2020;11:11:39 a. m.;10/11/2020;11:35:00 a. m.;0,39;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030318;;CEGD
10012666;M2;DAL-SV-LIMP-NV97027;Válvula retorno L1 desde silo S2160A/B;Valvula no apertura;10/11/2020;11:35:05;FAD;Falla para abrir en demanda;X;;10/11/2020;11:35:05 a. m.;10/11/2020;1:00:00 p. m.;1,42;CVA;Cuerpo de la válvula;PIC;Posición incorrecta de cuerpo de válvula;METR ORAS;CREA;10030326;;CEGD
10012667;M2;DAL-QP-ENVA-CYM1210A3;Motor transp. llenad. a tapad. CY1210A3;FALLA EN EL MOTOR CINTA TRANSPORTADORA;10/11/2020;11:35:18;SCA;Sobrecalentamiento;X;3;10/11/2020;11:35:18 a. m.;10/11/2020;2:30:00 p. m.;2,91;EST;Estator;CDE;Causa desconocida;METR ORAS;CREA;10030328;;CEGD
10012668;M2;DAL-QP-ENVA-CYM1220;Motor transp. metálico tapadora CY1220;FALLA EN EL MOTOR CINTA TRANSPORTADORA;10/11/2020;11:39:46;NAS;No arranca bajo solicitud;X;3;10/11/2020;11:39:46 a. m.;10/11/2020;4:20:00 p. m.;4,67;EST;Estator;MIN;Mantenimiento inadecuado;METR ORAS;CREA;10030327;;CEGD
10012663;M2;DAL-QN-MEZC-PM2220A;Motor bomba pre-mezclado módulo rehid.;Chispaso contactor;10/11/2020;10:20:49;PCA;Punto caliente;;1;10/11/2020;10:20:49 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10030323;;CEGD
10012661;M2;DAL-LD-ENVA-FL4200A;Llenadora A de producto;Reemplazar pt100 de cabezal A;10/11/2020;8:58:24;PDS;Problemas de sellado;;2;10/11/2020;8:58:24 a. m.;;12:00:00 a. m.;0,00;CTP;Contraparte;ZOT;Otra;METR ORAS;CREA;10030314;;CEGD
10012670;M2;COL-PC-FLEX-Z3111B;Rechazador B de producto no conforme;Balanza Garvens Descalibrada;10/11/2020;14:56:19;FOP;Falsa operación;;2;10/11/2020;2:56:19 p. m.;10/11/2020;4:00:00 p. m.;0,00;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10030380;;CEGS
10012660;M2;COL-AX-AUTO-X8007;Montacarga llenaje/embalaje;Completar nivel de aceite-Montacargas 7;10/11/2020;7:42:13;BNA;Bajo nivel de aceite;;2;10/11/2020;7:42:13 a. m.;10/11/2020;10:00:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10030311;;CEGS
10012653;M1;DAL-QP-PPRE;Pesaje y Preparación;PUERTA DE PESAJE;09/11/2020;12:46:37;ZOT;Otro síntoma;;;09/11/2020;12:51:42 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10030445;;CEGD
10012650;M2;DAL-QP-PPRE-BD1130B;Mezclador B materia prima (Blender);FUGA DE SELLO EN MEZCLADOR;09/11/2020;8:36:14;FEX;Fuga externa;;;09/11/2020;8:36:14 a. m.;;12:00:00 a. m.;0,00;SEL;Sello;DSL;Desgaste sello de eje;METR ORAS;CREA;10030308;;CEGD
10012656;M2;DAL-QN-EMPA-CY2511;Transportador metálico de túnel Z2511;sonido extrño;09/11/2020;14:23:01;RUI;Ruido anormal;;1;09/11/2020;2:23:01 p. m.;;12:00:00 a. m.;0,00;ETR;Elemento de transporte;CDE;Causa desconocida;METR ORAS;CREA;10030345;;CEGD
10012657;M2;DAL-OP-QANA-PM3231;Motor bomba descarga tolva fundidoras;falla bomba quesos analogos;09/11/2020;15:58:04;SCA;Sobrecalentamiento;X;1;09/11/2020;2:30:00 p. m.;10/11/2020;6:30:00 a. m.;16,00;EST;Estator;EOP;Error operacional;METR ORAS;CREA RTEM;10030313;;CEGD
10012651;M2;DAL-SV-SREF-PM9410A;Motor bomba recirc. condensad. evapor. A;Bomba de condensador no enciende;09/11/2020;8:56:31;NAS;No arranca bajo solicitud;X;;08/11/2020;9:35:00 p. m.;09/11/2020;8:20:00 a. m.;10,75;TCO;Terminal / Conexión;MIN;Mantenimiento inadecuado;METR ORAS;CREA;10030310;;CEGD
10012655;M2;COL-AX-AUTO;Vehículos;Completar nivel de aceite-Camión Compras;09/11/2020;13:52:36;PMS;Problemas menores de servicio;;1;09/11/2020;8:00:00 a. m.;09/11/2020;10:00:00 a. m.;0,00;ZNA;No aplica;DES;Deterioro esperado;METR ORAS;CREA;10030309;;CEGS
10012648;M2;COL-AX-AACO-AA8015;Split análisis físico químico;Split análisis físico químico No enfria;09/11/2020;8:12:00;NEN;No enfría;;1;09/11/2020;8:12:00 a. m.;12/02/2021;12:00:00 p. m.;0,00;EVA;Evaporador;DES;Deterioro esperado;METR ORAS;CREA;10030379;;CEGS
10012647;M2;COL-AX-AACO-AA8022;Split Lab. Cont. Calidad leche en polvo;Split Lab. Cont. Calidad leche en polvo;09/11/2020;8:05:16;NEN;No enfría;X;1;09/11/2020;8:05:16 a. m.;16/11/2020;5:00:00 p. m.;176,91;EVA;Evaporador;DES;Deterioro esperado;METR ORAS;CREA;10030378;;CEGS
10012646;M2;COL-AX-AACO-AA8023;Split leche fresca;Split leche fresca;09/11/2020;8:00:46;NEN;No enfría;X;1;09/11/2020;8:00:46 a. m.;15/11/2020;5:00:00 p. m.;152,99;EVA;Evaporador;DES;Deterioro esperado;METR ORAS;CREA;10030377;;CEGS
10012644;M2;DAL-QN-COAG-UPS2401;UPS Tablero auxiliar 6;fuente ups no hace el cambio.;08/11/2020;16:29:36;FFD;Falla de la función bajo demanda;;2;08/11/2020;4:29:36 p. m.;;12:00:00 a. m.;0,00;BBA;Banco de baterías;CDE;Causa desconocida;METR ORAS;CREA;10030349;;CEGD
10012645;M2;DAL-OP-DULC-D3300A;Paila A elaboradora de dulce de leche;remplazo de tornillos trampa marmita #1;08/11/2020;16:43:20;ERO;Erosión;;2;08/11/2020;4:43:20 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10030367;;CEGD
